ID,SKU,"GTIN, UPC",Name,Description,In stock?,Weight (lbs),Sale price,Regular price,Images,product_page_url,Meta: product meta description (google),Meta: _wc_gla_mpn,Meta: _wc_gla_brand,Meta: _wc_gla_condition
252,715,,Amerex 715 Z-Series High Performance 30lb ABC Extinguisher,"This 30lb fire extinguisher is designed to effectively combat Class A, B, and C fires, providing reliable fire protection for larger spaces and high-risk areas. Featuring a robust steel cylinder and all-metal valve construction, it ensures durability and dependable performance. The extinguisher comes with either a wall or vehicle bracket, allowing for easy mounting and quick access when needed.
\n
\n<strong>Key Features:</strong>
\n<ul>
\n 	<li style=""list-style-type: none;"">
\n<ul>
\n 	<li><strong>All Fire extinguishers sold by Tesla Fire Systems Inc. come inspected and fully certified for 1 year.</strong></li>
\n 	<li>Multi-Class Protection: Suitable for Class A, B, and C fires</li>
\n 	<li>Durable Construction: Dependable steel cylinder with all-metal valve construction</li>
\n 	<li>Convenient Mounting: Includes wall or vehicle bracket for easy installation and accessibility</li>
\n</ul>
\n</li>
\n</ul>",in_stock,58,$755.00,$805.00,https://teslafiresystems.com/wp-content/uploads/2025/01/15.30-lb.-Fire-Extinguisher-Amerex-ABC-Multi-Purpose.jpg,https://teslafiresystems.com/product/30-lb-fire-extinguisher-amerex-abc-multi-purpose/,"Low Prices - 30lb fire extinguisher for Class A, B, and C fires. Durable steel, all-metal valve, with bracket.",,,
254,376,,1lb Fire Extinguisher - Amerex 376 BC Purple K with Vehicle Bracket,"The Amerex 376 is a 1lb Purple K fire extinguisher designed for Class B (flammable liquids and gases) and Class C (electrical) fires. Its potassium bicarbonate dry chemical compound effectively inhibits the chemical reactions that fuel these fires. Ideal for use in environments like boats, it is perfect for combating Class B liquid spills or fires involving live electrical equipment. With a 10-second discharge time, it provides quick and reliable suppression.
\n
\n<strong>Key Features:</strong>
\n<ul>
\n 	<li style=""list-style-type: none;"">
\n<ul>
\n 	<li><strong>All Fire extinguishers sold by Tesla Fire Systems Inc. come inspected and fully certified for 1 year.</strong></li>
\n 	<li>Class B &amp; C Protection: Suitable for flammable liquid and electrical fires</li>
\n 	<li>Effective Chemical Compound: Potassium bicarbonate inhibits fire reactions</li>
\n 	<li>Quick Discharge: 10-second discharge time for fast fire suppression</li>
\n 	<li>Durable Construction: Compact 1lb design for easy handling and storage</li>
\n</ul>
\n</li>
\n</ul>
\nConvenient Use: Recommended for environments such as boats and other high-risk areas",in_stock,2.25,$135.00,$150.00,https://teslafiresystems.com/wp-content/uploads/2025/01/16.-Amerex-376-1lb-Purple-K-Class-B-C-Ideal-for-Boats.jpg,https://teslafiresystems.com/product/amerex-376-1lb-purple-k-class-b-c-ideal-for-boats/,"Low Prices - Amerex 1lb Purple K Fire Extinguisher for Class B &amp; C fires. Quick 10-second discharge, compact.",,,
260,B386TX,850026795226,5 lb Fire Extinguisher - Amerex B386TX Halotron Class BC,"The Amerex B386TX Halotron 5lb Fire Extinguisher is designed to combat Class B and C fires, making it ideal for flammable liquid and electrical fires. Using Halotron, a clean, non-toxic agent, it effectively suppresses fires without leaving residue, making it perfect for use around sensitive equipment like computers and electronics. With a durable steel cylinder and all-metal valve construction, this extinguisher ensures long-lasting reliability and performance.
\n
\n<strong>Key Features:</strong>
\n<ul>
\n 	<li style=""font-weight: 400""><b>All Fire extinguishers come with a 6 Year Manufacturer's Warranty.</b></li>
\n 	<li style=""font-weight: 400""><b>Certification Tag is available and is an extra fee.</b></li>
\n 	<li>Class B &amp; C Protection: Effective for flammable liquid and electrical fires</li>
\n 	<li>Clean Agent: Halotron leaves no residue, safe for sensitive equipment</li>
\n 	<li>Durable Construction: Steel cylinder and all-metal valve for extended durability</li>
\n 	<li>Optimal Size: 5lb design for added fire suppression capacity</li>
\n 	<li>Versatile Use: Ideal for offices, data centers, vehicles, and more</li>
\n 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Certification tags are required for Commercial / Insurance compliance (Call Tesla Fire office for pricing).</span></li>
\n</ul>",in_stock,9,$790.00,$820.00,https://teslafiresystems.com/wp-content/uploads/2025/01/20.-5lb-Fire-Extinguisher-Amerex-B386TX-Halotron-Class-BC.jpg,https://teslafiresystems.com/product/5lb-fire-extinguisher-amerex-b386tx-halotron-class-bc/,Low Prices - Amerex 5lb B386TX Halotron Fire Extinguisher for Class BC fires. Durable and reliable.,B386TX,Amerex,new
262,B500TX,,5 lb Fire Extinguisher - Amerex B500TX ABC Multi-Purpose / Wrap Around Bracket,"The Amerex 5 lb Multi-Purpose ABC Fire Extinguisher - Model B500TX offers exceptional protection for both lives and property, making it a trusted choice for over 50 years. Amerex, the world’s leading manufacturer of portable and wheeled fire extinguishers, has earned a reputation for reliable fire safety solutions. This highly regarded extinguisher, complete with a vehicle bracket, is designed to effectively combat Class A, B, and C fires, making it an essential tool for both residential and commercial settings. Whether safeguarding your home, vehicle, or business, the Amerex B500TX provides comprehensive protection against ordinary materials (Class A), flammable liquids and gases (Class B), and live electrical equipment (Class C). Ideal for transportation, healthcare, education, and light industrial applications, this extinguisher ensures long-lasting, dependable performance in any environment.
\n
\n<strong>Key Features:</strong>
\n<ul>
\n 	<li style=""font-weight: 400;"" aria-level=""1""><b>All Fire extinguishers come with a 6 Year Manufacturer's Warranty.</b></li>
\n 	<li style=""font-weight: 400;"" aria-level=""1""><b>Certification Tag is available and is an extra fee.</b></li>
\n 	<li>Reliable ABC Protection: Ideal for Class A, B, and C fires</li>
\n 	<li>Durable Construction: Dependable steel cylinder with all-metal valve</li>
\n 	<li>Versatile Use: Perfect for vehicles, homes, and commercial spaces</li>
\n 	<li>Equipped with genuine Amerex 818 wrap-around bracket for flexible horizontal or vertical mounting.</li>
\n 	<li>Amerex B500TX Fire Extinguisher delivers trusted, professional-grade fire protection for every environment.</li>
\n 	<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;"">Certification tags are required for Commercial / Insurance compliance (Call Tesla Fire office for pricing).</span></li>
\n</ul>",in_stock,9.5,$95.00,$100.00,https://teslafiresystems.com/wp-content/uploads/2025/01/Untitled-1.png,https://teslafiresystems.com/product/5-lb-fire-extinguisher-amerex-b500tx-abc-multi-purpose/,,,,
264,SF310,501,Strike First SF310 I Versatile 5lb ABC I UL/ULC & USCG Approved,"<p data-start=""59"" data-end=""445"">This 5lb Versatile ABC Dry Chemical Fire Extinguisher is designed to provide reliable fire protection for a variety of hazards. It is effective on Class A fires (wood, paper, cloth), Class B fires (flammable liquids and gases), and Class C fires (electrical equipment). This versatile extinguisher is ideal for Residential, Multi-Residential &amp; Commercial use, ensuring safety and peace of mind.</p>
\n<p data-start=""447"" data-end=""466"">Key Features:</p>
\n
\n<ul>
\n 	<li><strong><span class=""cf0"">All Fire extinguishers sold by Tesla Fire Systems, can be fully certified by our technicians.</span></strong></li>
\n 	<li><strong>USCG Approved: U.S Coast Guard approved when installed with approved mounting bracket.</strong></li>
\n 	<li><strong>Made in Canada with Canadian Materials. </strong></li>
\n 	<li><b>Versatile &amp; Ideal for all environments.</b></li>
\n 	<li data-start=""447"" data-end=""466""><strong>Multi-Purpose Protection</strong>: Effective on Class A (wood, paper, cloth), Class B (flammable liquids and gases), and Class C (electrical equipment) fires.</li>
\n 	<li data-start=""625"" data-end=""713""><strong data-start=""627"" data-end=""651"">Powerful Performance</strong>: UL/ULC Rating of 3A:10BC for superior fire suppression.</li>
\n 	<li data-start=""714"" data-end=""808""><strong data-start=""716"" data-end=""734"">Capacity &amp; Range</strong>: 5 lbs capacity, 8-10ft range, 14-second discharge time</li>
\n 	<li data-start=""899"" data-end=""999""><strong data-start=""901"" data-end=""919"">Durable Design</strong>: Built to withstand extreme temperatures from -65°F to 120°F (-54°C to 49°C).</li>
\n 	<li><strong>Certified &amp; Compliant: </strong>Manufactured &amp; tested to exceed ANSI/UL 299, 711 &amp; CAN/ULC-S504, S508. Complies to NFPA 10 standard.</li>
\n 	<li><strong>Included Bracket: </strong>Hook Style Wall Bracket</li>
\n 	<li><strong>Optional Brackets: </strong>Strike First UB5 - Single Strap Vehicle Bracket, UB5-DB - Dual Strap Vehicle Bracket &amp; HDVB-1  Heavy Duty Vehicle Bracket</li>
\n</ul>",in_stock,9,$51.25,$87.50,https://teslafiresystems.com/wp-content/uploads/2025/01/27.-Easy-to-Use-Strike-First-ABC310-Home-Business-Multi-Purpose-5lb-Fire-Extinguisher-wFree-Wall-Mount.jpg,https://teslafiresystems.com/product/strike-first-versatile-5lbs-ul-ulc-uscg-approved/,,SF310,Strike First,new
266,SF-110ST,251,Strike First SF110ST | Compact 2.5lb ABC I UL/ULC & USCG Approved,"<p data-start=""59"" data-end=""445"">The 2.5lb Compact ABC Dry Chemical Fire Extinguisher is designed to provide reliable fire protection for a variety of hazards. It is effective on Class A fires (wood, paper, cloth), Class B fires (flammable liquids and gases), and Class C fires (electrical equipment). This compact &amp; versatile extinguisher is ideal for Residential, Multi-Residential &amp; Fleet Vehicle use, ensuring safety and peace of mind.</p>
\n<p data-start=""447"" data-end=""466"">Key Features:</p>
\n
\n<ul>
\n 	<li><strong><span class=""cf0"">All Fire extinguishers sold by Tesla Fire Systems, can be fully certified by our technicians.</span></strong></li>
\n 	<li><strong>USCG Approved: U.S Coast Guard approved when installed with approved mounting bracket.</strong></li>
\n 	<li><strong>Made in Canada with Canadian Materials. </strong></li>
\n 	<li><strong>Ideal for Residential, Multi-Residential &amp; Fleet Vehicle use</strong></li>
\n 	<li><strong>Multi-Purpose Protection</strong>: Effective on Class A (wood, paper, cloth), Class B (flammable liquids and gases), and Class C (electrical equipment) fires.</li>
\n 	<li data-start=""625"" data-end=""713""><strong data-start=""627"" data-end=""651"">Powerful Performance</strong>: UL/ULC Rating of 1A:10BC for superior fire suppression.</li>
\n 	<li data-start=""714"" data-end=""808""><strong data-start=""716"" data-end=""734"">Capacity &amp; Range</strong>: 2.5 lbs capacity, 8-10ft range, 9-second discharge time</li>
\n 	<li data-start=""899"" data-end=""999""><strong data-start=""901"" data-end=""919"">Durable Design</strong>: Built to withstand extreme temperatures from -65°F to 120°F (-54°C to 49°C).</li>
\n 	<li><strong>Certified &amp; Compliant: </strong>Manufactured &amp; tested to exceed ANSI/UL 299, 711 &amp; CAN/ULC-S504, S508. Complies to NFPA 10 standard.</li>
\n 	<li><strong>Included Bracket: </strong>Single Strap Metal Vehicle Bracket</li>
\n 	<li><strong>Optional Brackets: </strong>Strike First Fork Type Wall Bracket &amp; UP2-DB - Dual Strap Metal Vehicle Bracket</li>
\n</ul>",in_stock,4.5,$40.75,$69.35,https://teslafiresystems.com/wp-content/uploads/2025/01/28.-Easy-to-Use-Strike-First-ABC110ST-Kitchen-Boat-Trailer-Multi-Purpose-2.5lb-Fire-Extinguisher-wFree-Wall-Mount.jpg,https://teslafiresystems.com/product/strike-first-compact-sf110st-2-5lbs-ul-ulc-uscg-approved/,,SF-110ST,Strike First,new
268,SF6LK,6,Strike First SF6LK I 6L I UL/ULC Approved I Kitchen Use,"<p data-start=""59"" data-end=""445"">The 6 liter K Class Wet Chemical Extinguisher is ideal for restaurant or commercial kitchen use &amp; for mobile food trucks. The low PH wet chemical agent effectively smothers &amp; cools fires involving combustible cooking oil or animal fat. It is intended to be used as a backup for an automatic fire suppression systems or used in mobile food trucks when a suppression system is not required.</p>
\n<span style=""font-size: 16px;"">Key Features:</span>
\n<ul>
\n 	<li><strong><span class=""cf0"">All Fire extinguishers sold by Tesla Fire Systems, can be fully certified by our technicians.</span></strong></li>
\n 	<li><strong>Made in Canada with Canadian Materials. </strong></li>
\n 	<li><strong>Ideal for Restaurant Kitchens &amp; Food Trucks</strong></li>
\n 	<li data-start=""447"" data-end=""466""><strong>Multi-Purpose Protection</strong>: Effective on Class A (wood, paper, cloth) &amp; Class K (Restaurant &amp; Kitchen Hazzard)</li>
\n 	<li data-start=""625"" data-end=""713""><strong data-start=""627"" data-end=""651"">Powerful Performance</strong>: UL/ULC Rating of 1A:K for superior fire suppression.</li>
\n 	<li data-start=""714"" data-end=""808""><strong data-start=""716"" data-end=""734"">Capacity &amp; Range</strong>: 6 Liters capacity, 8-10 ft range, 73-second discharge time</li>
\n 	<li data-start=""899"" data-end=""999""><strong data-start=""901"" data-end=""919"">Durable Design</strong>: Built to withstand extreme temperatures from 35°F to 120°F (2°C to 49°C).</li>
\n 	<li><strong>Certified &amp; Compliant: </strong>Manufactured &amp; tested to exceed ANSI/UL 299, 711 &amp; CAN/ULC-S504, S508. Complies to NFPA 10 standard.</li>
\n 	<li><strong>Included Bracket: </strong>Hook Style Wall Bracket</li>
\n</ul>",in_stock,22,$270.00,$403.00,https://teslafiresystems.com/wp-content/uploads/2025/01/29.-Strike-First-6L-Type-K-Fire-Extinguisher-.jpg,https://teslafiresystems.com/product/strike-first-sf6lk-6l-ul-ulc-approved-kitchen-use/,,SF6LK,Strike First,new
270,SF680,100680,Strike First SF680 I 10lb ABC I UL/ULC & USCG Approved I Multi-Purpose,"<p data-start=""59"" data-end=""445"">The 10lb Multi-Purpose ABC Dry Chemical Fire Extinguisher is designed to provide reliable fire protection for a variety of hazards. It is effective on Class A fires (wood, paper, cloth), Class B fires (flammable liquids and gases), and Class C fires (electrical equipment). This versatile extinguisher is ideal for home workshops, commercial &amp; industrial use, ensuring safety, peace of mind &amp; effectively smothering fires.</p>
\n<p data-start=""447"" data-end=""466"">Key Features:</p>
\n
\n<ul>
\n 	<li><strong><span class=""cf0"">All Fire extinguishers sold by Tesla Fire Systems, can be fully certified by our technicians.</span></strong></li>
\n 	<li><strong>USCG Approved: U.S Coast Guard approved when installed with approved mounting bracket.</strong></li>
\n 	<li><strong>Made in Canada with Canadian Materials. </strong></li>
\n 	<li><strong>Ideal for Home Workshops, Commercial &amp; Industrial</strong></li>
\n 	<li data-start=""447"" data-end=""466""><strong>Multi-Purpose Protection</strong>: Effective on Class A (wood, paper, cloth), Class B (flammable liquids and gases), and Class C (electrical equipment) fires.</li>
\n 	<li data-start=""625"" data-end=""713""><strong data-start=""627"" data-end=""651"">Powerful Performance</strong>: UL/ULC Rating of 6A:80BC for superior fire suppression.</li>
\n 	<li data-start=""714"" data-end=""808""><strong data-start=""716"" data-end=""734"">Capacity &amp; Range</strong>: 10 lbs capacity, 10-15ft range, 21-second discharge time</li>
\n 	<li data-start=""899"" data-end=""999""><strong data-start=""901"" data-end=""919"">Durable Design</strong>: Built to withstand extreme temperatures from -65°F to 120°F (-54°C to 49°C).</li>
\n 	<li><strong>Certified &amp; Compliant: </strong>Manufactured &amp; tested to exceed ANSI/UL 299, 711 &amp; CAN/ULC-S504, S508. Complies to NFPA 10 standard.</li>
\n 	<li><strong>Included Bracket: </strong>Hook Style Wall Bracket</li>
\n 	<li><strong>Optional Brackets: </strong>Strike First UP10-MD - Medium Duty Vehicle Bracket &amp; HDVB-2 - Heavy Duty Vehicle Bracket</li>
\n</ul>",in_stock,17,$79.95,$147.90,https://teslafiresystems.com/wp-content/uploads/2025/01/30.-10lb-Fire-Extinguisher-Strike-First-680-ABC-Multi-Purpose.jpg,https://teslafiresystems.com/product/multi-purpose-strike-first-sf680-10lbs-ul-ulc-uscg-approved/,,SF340-VB,Strike First,new
275,6L-K-275,,Amerex Wall Bracket - 6L K Class,This Type K Fire Extinguisher Wall Bracket is designed for securely mounting water-filled fire extinguishers. It provides easy access and ensures the extinguisher is always within reach in case of a fire emergency.,in_stock,0.5,,$10.00,https://teslafiresystems.com/wp-content/uploads/2025/01/11.-Type-K-Fire-Extinguisher-Wall-Bracket.jpg,https://teslafiresystems.com/product/type-k-fire-extinguisher-wall-bracket/,,,,
279,A411,850026795035,20 lb Fire Extinguisher - Amerex A411 ABC Multi-Purpose,"&nbsp;
\n
\nBe prepared for any fire emergency with this high-performance fire extinguisher, designed to handle Class A (ordinary combustibles), Class B (flammable liquids), and Class C (electrical) fires. Whether at home, in your vehicle, or at the workplace, this fire extinguisher provides peace of mind and dependable protection when you need it most.
\n
\n<strong>Key Features</strong>
\n<ul>
\n 	<li style=""list-style-type: none;"">
\n<ul>
\n 	<li style=""font-weight: 400;"" aria-level=""1""><b>All Fire extinguishers come with a 6 Year Manufacturer's Warranty.</b></li>
\n 	<li style=""font-weight: 400;"" aria-level=""1""><b>Certification Tag is available and is an extra fee.</b></li>
\n 	<li>CAN/ULC Rating: 10A:120BC for powerful and reliable extinguishing capability.</li>
\n 	<li>Durable Design: Made with a dependable steel cylinder for long-lasting performance.</li>
\n 	<li>All-Metal Valve Construction: Ensures durability and reliability in critical moments.</li>
\n 	<li>Convenient Mounting Options: Includes a wall or vehicle bracket for secure and easy installation wherever you need it.</li>
\n 	<li><span style=""font-weight: 400;"">Certification tags are required for Commercial / Insurance compliance (Call Tesla Fire office for pricing).</span></li>
\n</ul>
\n</li>
\n</ul>",in_stock,38,$235.00,$300.00,https://teslafiresystems.com/wp-content/uploads/2025/01/A411.png,https://teslafiresystems.com/product/20-lb-fire-extinguisher-amerex-a411-abc-multi-purpose/,"Low Prices - Amerex ABC Multi-Purpose 20lb extinguisher for Class A, B, and C fires. Durable, all-metal valve.",,,
281,5-818-281,,Amerex Vehicle Bracket - 5lb ABC (818),"The Amerex 818 5lb Fire Extinguisher Vehicle Bracket is designed to securely mount a 5lb fire extinguisher in vehicles for easy access in emergencies. Made for durability, it ensures the extinguisher stays safely in place while on the move.",in_stock,5,,$25.00,https://teslafiresystems.com/wp-content/uploads/2025/01/17-5lb-Fire-Extinguisher-Vehicle-Bracket-Amerex-818.jpg,https://teslafiresystems.com/product/5lb-fire-extinguisher-vehicle-bracket-amerex-818/,,,,
283,2.5-817-283,,Amerex Vehicle Bracket - 2.5lb ABC (817),"The Amerex 817 2.5lb Fire Extinguisher Vehicle Bracket is designed to securely hold a 2.5lb fire extinguisher in vehicles, ensuring it remains in place during travel. This durable bracket provides easy access to the extinguisher in case of an emergency.",in_stock,2.5,,$15.00,https://teslafiresystems.com/wp-content/uploads/2025/01/18.-2.5lb-Fire-Extinguisher-Vehicle-Bracket-Amerex-817.jpg,https://teslafiresystems.com/product/2-5lb-fire-extinguisher-vehicle-bracket-amerex-817/,,,,
285,4-1-4-807-285,,Amerex Heavy Duty Vehicle Bracket – 4 1/4″ Cylinder (807),"The Amerex 807 Heavy Duty Steel Bracket is designed to securely mount a 5lb fire extinguisher with a 4.25"" cylinder diameter. Made from durable steel with a primed and powder-coated paint finish, this bracket ensures long-lasting performance and meets the latest U/L salt spray requirements (240 hrs. @ 20% salt solution ASTM B117), providing reliable protection for your fire extinguisher in harsh environments.",in_stock,5,,$92.23,https://teslafiresystems.com/wp-content/uploads/2025/01/21.-Amerex-807-Heavy-Duty-Steel-Bracket-for-5lb-Fire-Extinguisher.jpg,https://teslafiresystems.com/product/amerex-807-heavy-duty-steel-bracket-for-5lb-fire-extinguisher/,,,,
288,5-809-288,,"Amerex Heavy Duty Vehicle Bracket - 5"" Cylinder (809)","The Heavy Duty Vehicle Bracket is designed to securely mount fire extinguishers with a 5"" cylinder diameter in vehicles. Made from durable steel, it ensures your extinguisher stays in place during transport, providing reliable access in case of an emergency.",in_stock,6,,$94.05,https://teslafiresystems.com/wp-content/uploads/2025/01/22.-Amerex-809-Heavy-Duty-Steel-Bracket-for-10lb-Fire-Extinguisher.jpg,https://teslafiresystems.com/product/amerex-809-heavy-duty-steel-bracket-for-10lb-fire-extinguisher/,,,,
290,C-100,190735481837,5lb Surface Mounted Steel Fire Extinguisher Cabinet - White,"This surface-mounted metal fire extinguisher cabinet is designed to securely house a 5 lb ABC fire extinguisher. Constructed from durable materials, it features a keyed lock for authorized access and a clear viewing panel for easy visibility. The cabinet's white enamel finish ensures it complements various interior settings while providing essential protection for your fire safety equipment.",in_stock,5,$67.00,$102.00,https://teslafiresystems.com/wp-content/uploads/2025/01/c100.png,https://teslafiresystems.com/product/metal-extinguisher-cabinet/,,C-100,The Williams Brother Corporation,
292,TFS-102RS,13923164360,"5lb Semi-Recessed Fire Extinguisher Cabinet - White with Glass Door & 1"" Trim","<p class=""isSelectedEnd"">Protect and display your fire extinguisher with the ELITE Series Semi-Recessed Fire Extinguisher Cabinet. Designed to complement virtually any architectural specification, this cabinet combines durability, visibility, and code compliance in a professional, attractive design.</p>
\n
\n<h6 class=""isSelectedEnd"">Features &amp; Benefits:</h6>
\n<ul>
\n 	<li class=""isSelectedEnd"">ELITE Series architectural fire extinguisher cabinet</li>
\n 	<li class=""isSelectedEnd"">Designed to accommodate one 5 lb (2.3 kg) portable fire extinguisher</li>
\n 	<li class=""isSelectedEnd"">Semi-recessed design provides a clean, professional appearance</li>
\n 	<li class=""isSelectedEnd"">Ideal for commercial, institutional, industrial, healthcare, educational, and multi-residential buildings</li>
\n 	<li class=""isSelectedEnd"">Durable white powder coat finish for long-lasting protection</li>
\n 	<li class=""isSelectedEnd"">Cold-rolled steel construction</li>
\n 	<li class=""isSelectedEnd"">Heavy-duty 16-gauge cold-rolled steel cabinet front</li>
\n 	<li class=""isSelectedEnd"">22-gauge cold-rolled steel cabinet tub</li>
\n 	<li class=""isSelectedEnd"">Full glass panel door allows immediate extinguisher visibility during emergencies</li>
\n 	<li class=""isSelectedEnd"">Continuous piano hinge for smooth, reliable operation</li>
\n 	<li class=""isSelectedEnd"">Stainless steel paddle latch provides secure yet easy access</li>
\n 	<li class=""isSelectedEnd"">1"" (25 mm) square trim turnback delivers a finished architectural appearance</li>
\n 	<li class=""isSelectedEnd"">Suitable for new construction and retrofit applications</li>
\n</ul>
\n<h6>Specifications:</h6>
\n<ul>
\n 	<li class=""isSelectedEnd"">Capacity: One 5 lb (2.3 kg) Fire Extinguisher</li>
\n 	<li class=""isSelectedEnd"">Cabinet Type: Semi-Recessed</li>
\n 	<li class=""isSelectedEnd"">Cabinet Material: Cold-Rolled Steel</li>
\n 	<li class=""isSelectedEnd"">Finish: White Powder Coat</li>
\n 	<li class=""isSelectedEnd"">Door Style: Full Glass Panel</li>
\n 	<li class=""isSelectedEnd"">Hinge Type: Continuous Piano Hinge</li>
\n 	<li class=""isSelectedEnd"">Latch Type: Stainless Steel Paddle Latch</li>
\n 	<li class=""isSelectedEnd"">Trim: 1"" (25 mm) Square Trim Turnback</li>
\n 	<li class=""isSelectedEnd"">Dimensions: 8"" W × 17"" H × 5"" D (203 × 432 × 127 mm)</li>
\n</ul>
\n<h6 class=""isSelectedEnd"">Compliance &amp; Certifications:</h6>
\n<ul>
\n 	<li>NFPA Compliant</li>
\n 	<li>UL Classified (United States &amp; Canada)</li>
\n 	<li>Intertek Listed (United States &amp; Canada)</li>
\n</ul>",in_stock,8,$150.00,$185.00,"https://teslafiresystems.com/wp-content/uploads/2025/01/Semi-Recessed-5lb-Cabinet-1-Cabinet-FX-1.png, https://teslafiresystems.com/wp-content/uploads/2026/06/Semi-Recessed-5lb-Cabinet-2-Side-View.png",https://teslafiresystems.com/product/5lb-semi-recessed-fire-extinguisher-cabinet-white/,,EC-111,The Williams Brothers Corporation,new
312,UP5MD-312,,Strike First 5lb ABC Medium Duty Fire Extinguisher Bracket - UP5MD,"The Strike First 5lb ABC Medium Duty Fire Extinguisher Bracket - UP5HD is a durable and reliable mounting solution for 5lb ABC fire extinguishers. Built for medium-duty applications, it ensures secure placement and easy access during emergencies, making it ideal for residential, commercial, and light industrial use.",in_stock,1.2,,$26.90,https://teslafiresystems.com/wp-content/uploads/2025/01/31.-Strike-First-5lb-ABC-Medium-Duty-Fire-Extinguisher-Bracket-UP5HD.jpg,https://teslafiresystems.com/product/strike-first-5lb-abc-medium-duty-fire-extinguisher-bracket-up5hd/,,UP5HD,Strike First,new
324,SPG,,Sprinkler Guard,"The Economy Sprinkler Cage 1/2"" provides essential protection for sprinkler heads, reducing the risk of accidental damage. Its durable construction ensures reliable performance in commercial and residential settings.",in_stock,1.4,$5.00,$14.00,https://teslafiresystems.com/wp-content/uploads/2025/01/32.-Sprinkler-Guard.jpg,https://teslafiresystems.com/product/sprinkler-guard/,,,,
